File Path,Song ID,Title,Artist,Release,Genre,Song Hotttnesss,Duration,Tempo,Key,Mode,Loudness,Danceability,Energy,Year
MillionSongSubset/A/Q/K/TRAQKAH128F92D62A7.h5,SOKHNPX12A8C14512E,Show Fifteen with Bernard Sampson & Robert Sewell,Groucho Marx,Best Of The Radio Shows,Unknown,,321.20118,131.128,4,1,-9.332,0.0,0.0,0
MillionSongSubset/A/Q/K/TRAQKVM128F145BB26.h5,SOYSHUA12A58A7CEBF,Make This Love Last,Wendy Moten,Wendy Moten,Unknown,0.0,230.37342,109.001,5,1,-8.634,0.0,0.0,1992
MillionSongSubset/A/Q/K/TRAQKUB128F1460B81.h5,SOBGWIG12A6D4F6329,Aziatic (Outro),AZ,Aziatic,Unknown,0.48576115292501804,60.21179,87.599,2,1,-7.459,0.0,0.0,2002
MillionSongSubset/A/Q/K/TRAQKZA128F9306913.h5,SOWZOIY12AB0181FD3,Problem Inna the System,Black History,Reggae Salute,Unknown,0.34580223396532944,251.402,127.27,5,0,-10.062,0.0,0.0,2001
MillionSongSubset/A/Q/K/TRAQKCG12903CBE810.h5,SOZMGEI12AB018DA91,Colour My XTC,Jeff Scott Soto,One Night In Madrid,Unknown,0.3347065490692206,298.05669,180.974,10,0,-4.304,0.0,0.0,0
MillionSongSubset/A/Q/K/TRAQKVC128F425E65C.h5,SOUTRYP12A8AE46BC6,Inoculated City,The Clash,London Calling / Combat Rock,Unknown,0.7590683433012374,130.63791,87.657,2,1,-13.143,0.0,0.0,1982
MillionSongSubset/A/Q/K/TRAQKIM128F42618D0.h5,SOEYVTH12A8C138E6E,Yo Odeconer,Kékélé,Kinavana,Unknown,0.26586104921065007,309.49832,115.072,9,1,-7.821,0.0,0.0,2006
MillionSongSubset/A/Q/K/TRAQKPR128F427DDF8.h5,SOAMORU12A8C137E6F,Voici Les Clés,Gerard Lenorman,La Ballade Des Gens Heureux,Unknown,,227.39546,121.832,2,1,-8.811,0.0,0.0,1999
MillionSongSubset/A/Q/F/TRAQFGE128F9322ADA.h5,SOGTWZP12AB018545B,Only If You Live There,Oliver Lake Quintet,Talkin' Stick,Unknown,0.0,419.76118,131.611,6,1,-10.383,0.0,0.0,0
MillionSongSubset/A/Q/F/TRAQFDL128F427E823.h5,SOBQXVB12A8C138200,Bing,The Jason Bonham Band,MAD HATTER,Unknown,0.0,290.19383,196.013,9,0,-7.11,0.0,0.0,1992
MillionSongSubset/A/Q/F/TRAQFHK128F92F3274.h5,SOONKCD12AB018353D,Operation Love,Mark Ashley,Heartbreak Boulevard,Unknown,,190.77179,99.996,11,0,-4.336,0.0,0.0,0
MillionSongSubset/A/Q/F/TRAQFPB128F421FFC9.h5,SOYTTHD12A6D4FACA0,Stereophonic Presentation - Kokoro_ Pt. 5,Roger Reynolds,Process And Passion,Unknown,0.0,313.91302,48.607,11,0,-37.668,0.0,0.0,0
MillionSongSubset/A/Q/F/TRAQFGR128EF34E7AF.h5,SOEMXXF12A6D4F932C,Waterfall (Spirit Of The Rainforest Album Version),David Arkenstone,Spirit Of The Rainforest,Unknown,0.2707759989463275,363.41506,106.998,4,0,-18.327,0.0,0.0,0
MillionSongSubset/A/Q/F/TRAQFEZ128F92E565D.h5,SOXCLCB12AB01829E2,Morning,Poncho Sanchez / Dianne Reeves,Morning Cup Of Jazz,Unknown,,355.05587,215.461,5,0,-9.681,0.0,0.0,1999
MillionSongSubset/A/Q/F/TRAQFCX128F423C1A4.h5,SODHZNC12A8AE47F36,Good Question  (LP Version),Lee Ritenour,Rit_ Vol. 1,Unknown,0.4343479507105055,223.45098,148.879,9,1,-10.982,0.0,0.0,0
MillionSongSubset/A/Q/F/TRAQFPY12903C9EA62.h5,SOSYYND12AB0186F9A,Dumy Moi-Zamicy Dal Nie...,Alkonost,Put Neprojdennyj,Unknown,,542.87628,109.953,9,0,-4.456,0.0,0.0,0
MillionSongSubset/A/Q/F/TRAQFRC128F930D467.h5,SOHIWMI12AB017C48B,Need Not,A Ghost Devotion,They'll All Believe_ There's Nothing Wrong With My Heart,Unknown,0.0,305.34485,137.973,9,0,-8.489,0.0,0.0,0
MillionSongSubset/A/Q/F/TRAQFUM12903D0F30B.h5,SOQVHOW12AC46885EE,A Galicia Vente Xa,Xose Manuel Budiño,Zume De Tierra,Unknown,,365.47873,119.835,0,1,-5.407,0.0,0.0,0
MillionSongSubset/A/Q/F/TRAQFXU128F424DF7C.h5,SOPWSJD12A8C134A1A,Always,RyanDan,RyanDan,Unknown,0.46048484498641545,235.12771,111.518,0,1,-8.567,0.0,0.0,2007
MillionSongSubset/A/Q/F/TRAQFGC12903CB9BCB.h5,SOUJZUN12AB0183A9B,Walk in the Park,Audio Pyper,Soweto Jumpoff,Unknown,0.2353960423877843,405.52444,124.996,7,1,-12.98,0.0,0.0,0
MillionSongSubset/A/Q/V/TRAQVFU12903CDCB07.h5,SODIEVX12AB0186777,These Days,Take It Back!,Can't Fight Robots,Unknown,0.4471357962861778,204.90404,135.264,3,0,-4.696,0.0,0.0,2008
MillionSongSubset/A/Q/V/TRAQVUG128F4286DE3.h5,SOWJPNZ12A8C13AE3D,Transmission - [The Factory_ Manchester Live 11 April 1980],Joy Division,Unknown Pleasures [Collector's Edition],Unknown,0.3651438041452445,229.69424,157.103,1,0,-6.525,0.0,0.0,0
MillionSongSubset/A/Q/V/TRAQVCT12903CD7F32.h5,SOWHYDW12AB0186487,Release Me,Don Gibson,Sweet Dreams,Unknown,0.436696165103075,184.68526,87.806,7,1,-20.691,0.0,0.0,1960
MillionSongSubset/A/Q/V/TRAQVSH128F92EF9A5.h5,SOYVGBE12A8C1420B4,The Loco Motion,Little Eva,Girls of the 60's,Unknown,,149.65506,84.758,0,0,-3.375,0.0,0.0,2000
MillionSongSubset/A/Q/V/TRAQVJC128F932E431.h5,SOXAUGB12AB018756D,Mambo Italiano,Tony Murena,Passion,Unknown,0.0,155.14077,213.995,1,1,-10.631,0.0,0.0,0
MillionSongSubset/A/Q/V/TRAQVQM128F933DFEB.h5,SOZZPYH12AB0187578,Lost In The Future,Sneaky Sound System,Sneaky Sound System,Unknown,0.5593652300424876,225.82812,130.053,7,1,-3.951,0.0,0.0,2008
MillionSongSubset/A/Q/V/TRAQVDI128F42969C8.h5,SOZQVBA12A8C13CAAD,Nature's Disappearing,John Mayall & The Bluesbreakers,Wake Up Call,Unknown,0.5237591517010592,292.91057,89.949,6,0,-9.11,0.0,0.0,2010
MillionSongSubset/A/Q/V/TRAQVJM128F9310F20.h5,SOKJUZQ12AB0185E37,When I Grow Up,Fever Ray,When I Grow Up,Unknown,0.5054873431493758,556.06812,122.984,9,0,-6.817,0.0,0.0,2009
MillionSongSubset/A/Q/V/TRAQVTL128F42B2A06.h5,SOQZQDZ12A8C13E62A,I Love You Baby,Thrilla U,Sings R&B & Pop Hits,Unknown,0.0,226.95138,92.017,0,0,-7.66,0.0,0.0,0
MillionSongSubset/A/Q/V/TRAQVOG128F9340E58.h5,SOJXPPN12A58A7E3E7,I.Y.A.,Chris Brown,Graffiti,Unknown,0.6355366486226686,188.89098,131.953,5,1,-6.969,0.0,0.0,0
MillionSongSubset/A/Q/V/TRAQVTO128F14696A6.h5,SONJBQX12A6D4F8382,Da Funk,Daft Punk,Homework,Unknown,0.862254500132342,329.53424,111.201,5,0,-5.019,0.0,0.0,1995
MillionSongSubset/A/Q/V/TRAQVLJ128F4283F4D.h5,SOILVGP12A8C1367CE,Silent Night,Philip Bailey,The Colours Of Christmas,Unknown,,210.93832,160.313,7,1,-14.064,0.0,0.0,1998
MillionSongSubset/A/Q/V/TRAQVWM128F426CFAD.h5,SOMTTIL12CF5465225,Raise Your Hand,Janis Joplin,Janis,Unknown,,137.79546,123.293,9,1,-12.436,0.0,0.0,1988
MillionSongSubset/A/Q/V/TRAQVMY128F424C862.h5,SOZXQUU12A6D4FE701,Spain,Neviss,Backseat Travelling,Unknown,0.0,169.66485,94.318,3,1,-5.782,0.0,0.0,2003
MillionSongSubset/A/Q/V/TRAQVUG128F145EB2E.h5,SOQSSIH12A6D4F4445,What If I Kissed You Right Now?,Joi,Star Kitty's Revenge,Unknown,0.4385458892831571,288.65261,159.991,3,0,-6.225,0.0,0.0,0
MillionSongSubset/A/Q/L/TRAQLIE128F931C3F3.h5,SOKIGAA12AB0184D4F,Honor The Lord (He Holds The Keys Album Version),Steve Green,He Holds the Keys,Unknown,0.30804515173625696,147.40853,168.34,0,1,-13.051,0.0,0.0,0
MillionSongSubset/A/Q/L/TRAQLOT12903CE025B.h5,SOCZOTF12AB018C245,Enclosed_ One Broken Heart,Eddy Arnold,Country Lovers_ Vol. 2,Unknown,,156.21179,42.086,3,1,-11.375,0.0,0.0,0
MillionSongSubset/A/Q/L/TRAQLNE128F42AC1AF.h5,SOIMXWW12A8C140FDD,Babylon,Judas Iscariot,The Cold Earth Slept Below,Unknown,0.5663125809263672,393.89995,135.39,2,1,-7.736,0.0,0.0,1995
MillionSongSubset/A/Q/L/TRAQLTJ128F92E7FEE.h5,SOQWJDW12AB01829EE,Jalousie,André Verchuren,Les Increvable N2,Unknown,,194.82077,123.249,2,1,-9.865,0.0,0.0,0
MillionSongSubset/A/Q/L/TRAQLWZ12903CC77C2.h5,SOGLLSY12AB01856CF,Turn Me On,Johnny Osbourne,Black & White Vol. 2: Reggae Classics,Unknown,0.0,271.5424,91.775,9,1,-8.227,0.0,0.0,0
MillionSongSubset/A/Q/L/TRAQLXW128F4278459.h5,SOAWEQT12A8C13AC84,Du Verstehst Mich Nicht,Andreas Dorau,40 Frauen / Im September,Unknown,,267.36281,118.975,0,1,-9.752,0.0,0.0,2005
MillionSongSubset/A/Q/L/TRAQLOD128F145EC9D.h5,SOAPZIG12A6D4F7920,Dicen Por Ahi,Enrique Iglesias,Cosas Del Amor,Unknown,0.46987300095423234,229.0673,101.43,0,1,-6.947,0.0,0.0,1998
MillionSongSubset/A/Q/L/TRAQLFD12903CE16C7.h5,SOFUTDG12AB018A272,Le complexe de Sisyphe,Melatonin,La fin de l'éternité,Unknown,,233.11628,127.989,10,0,-9.443,0.0,0.0,0
MillionSongSubset/A/Q/L/TRAQLMY128F42313D6.h5,SOGTHVT12A6D4FC435,The Grand Vizier's Garden Party (Entrance) (1994 Digital Remaster),Pink Floyd,Ummagumma,Unknown,,60.13342,65.61,7,1,-20.11,0.0,0.0,0
MillionSongSubset/A/Q/J/TRAQJBN12903CC16B5.h5,SOPAQJH12AB018BAFC,Grønn Dame_ Rød Klut (Sangen Om Boken Om Damen Anne Enger Lahnstein),Black Debbath,Black Debbath Hyller Kvinnen!,Unknown,,268.61669,85.068,0,0,-6.093,0.0,0.0,0
MillionSongSubset/A/Q/J/TRAQJBM128F428DA47.h5,SOCMHVU12A8C13A274,Si Xin De Li You,F.I.R.,Unlimited,Unknown,,248.0322,101.471,6,1,-6.351,0.0,0.0,0
MillionSongSubset/A/Q/J/TRAQJNA128F425D4F0.h5,SOAZGGS12A8AE457F4,Mo Jing,CoCo Lee,COCO 1994-2008 Best Collection,Unknown,,269.53098,100.034,10,0,-6.025,0.0,0.0,0
MillionSongSubset/A/Q/J/TRAQJOP128F424C3D2.h5,SOKPMSE12A8C135993,China Doll,Slim Whitman,UK - 1955 - September,Unknown,,170.81424,107.584,4,1,-9.681,0.0,0.0,2002
MillionSongSubset/A/Q/J/TRAQJAM128F14AC5E8.h5,SOGPBBU12A67AE219E,Bruttosozialprodukt,Geier Sturzflug,Deutsche Hits CD1,Unknown,,186.51383,165.979,2,1,-6.54,0.0,0.0,1982
MillionSongSubset/A/Q/J/TRAQJLZ128F930BD03.h5,SOSLDDI12AB0180835,Magic Carpet Ride - Original,Glen Ricks,Glen Ricks' Rock My Boat,Unknown,,167.49669,86.999,4,1,-10.469,0.0,0.0,0
MillionSongSubset/A/Q/J/TRAQJMP128F92E3821.h5,SOYCHDB12A8C13F2C8,Can't Take My Eyes Off You,Muse,Dead Star / In Your World,Unknown,0.8256560998432283,211.12118,126.725,0,1,-5.646,0.0,0.0,0
MillionSongSubset/A/Q/J/TRAQJAU128F42585AD.h5,SOQUEQP12A8C1397DE,The Tube,Spectra Soul,Shogun Assassins EP Vol. 3,Unknown,0.46054128135865785,303.51628,85.006,4,1,-7.751,0.0,0.0,2008
MillionSongSubset/A/Q/J/TRAQJAO128F93289C4.h5,SOHWQKE12AB0187F90,Turu wilakuy,Alturas,Entre tanto canto...,Unknown,0.0,293.90322,78.01,0,1,-14.956,0.0,0.0,0
MillionSongSubset/A/Q/J/TRAQJFK128F428508A.h5,SOXOKBA12CF54651D5,I'm Running Out Of Love,Dolly Parton,Just Because I'm A Woman,Unknown,,125.33506,100.06,10,1,-10.609,0.0,0.0,2008
MillionSongSubset/A/Q/J/TRAQJSB128F1454BB2.h5,SOTKJLB12A6D4F785A,Dancing Drums,Badmarsh & Shri,Dancing Drums,Unknown,0.6045007385888197,497.13587,96.028,5,1,-9.507,0.0,0.0,1997
MillionSongSubset/A/Q/J/TRAQJNQ12903CBD304.h5,SOCTFYZ12AB018CE46,Love,YZ,The Legend Of Floyd Jones,Unknown,,287.37261,43.991,0,0,-14.64,0.0,0.0,0
MillionSongSubset/A/Q/J/TRAQJKM128F93578DA.h5,SOOWFID12AC9DCED58,Medley: Bobby Stenhouse; Braes Of Gleniffer; Girl In A Blue Dress,The Glencastle Sound,Our Scottish Heritage,Unknown,,3.5522,110.76,2,1,-15.118,0.0,0.0,0
MillionSongSubset/A/Q/J/TRAQJGB128F426A9B6.h5,SODUOQU12A58A7D2A8,The House Is Rockin',Stevie Ray Vaughan And Double Trouble,In Step,Unknown,0.6787289814401122,168.30649,170.217,4,1,-10.351,0.0,0.0,1994
MillionSongSubset/A/Q/J/TRAQJLD128F9350D44.h5,SOCQEJA12AB0187390,The Room,Bruce Carroll,Boomerang,Unknown,0.0,278.41261,90.094,4,0,-10.882,0.0,0.0,0
MillionSongSubset/A/Q/J/TRAQJOE128F92F1D58.h5,SOIZPQD12AB017E788,Crystal Clear,Brainchoke,Introspective,Unknown,0.22154865991439518,87.14404,137.07,11,0,-3.254,0.0,0.0,0
MillionSongSubset/A/Q/Y/TRAQYSF128F425D3D8.h5,SOHORES12A8C13595D,Con La Tinta De Mi Sangre,Mazz,Tejano All Stars: Masterpieces Vol 1,Unknown,,183.562,104.055,7,1,-10.295,0.0,0.0,0
MillionSongSubset/A/Q/Y/TRAQYZO128F930BC98.h5,SOSLODI12AB0179DD7,Easy or Not (Album Version),To My Surprise,To My Surprise,Unknown,,175.22893,149.654,7,1,-2.17,0.0,0.0,2003
MillionSongSubset/A/Q/Y/TRAQYZI128F4273CF3.h5,SOYYIRG12A8C13656A,Indian Queen,Electric Light Orchestra,Flashback,Unknown,0.21508031850922793,57.44281,92.502,1,1,-21.488,0.0,0.0,0
MillionSongSubset/A/Q/Y/TRAQYFL12903D138CF.h5,SOCSXZF12AC468D3E3,Descontrol,Daddy Yankee,Daddy Yankee Mundial,Unknown,0.7449865097672015,172.90404,93.029,1,1,-4.064,0.0,0.0,2010
MillionSongSubset/A/Q/Y/TRAQYXL128F425EA21.h5,SOJGYPA12A8AE46C32,We Will Stand,Russ Taff,Rivers Of Joy,Unknown,0.5503263361932494,343.37914,124.343,2,1,-9.193,0.0,0.0,1998
MillionSongSubset/A/Q/Y/TRAQYVG128F92FE7E1.h5,SOMKFVQ12A58A75F9A,How Old Are You,Loudon Wainwright III,I'm Alright,Unknown,0.570919570892124,128.15628,193.637,9,1,-16.117,0.0,0.0,1994
MillionSongSubset/A/Q/Y/TRAQYOC128F9341CDC.h5,SOSNLPM12A8C139C95,Genesis,Busta Rhymes,Genesis,Unknown,0.5499986371688009,231.60118,106.961,1,0,-10.067,0.0,0.0,2001
MillionSongSubset/A/Q/Y/TRAQYMX12903CAB6C6.h5,SOVSQTW12AB018C788,Jenny Jenny,The Shirrows,Shakin' All Over Again,Unknown,,361.9522,173.776,4,1,-5.417,0.0,0.0,0
MillionSongSubset/A/Q/Y/TRAQYRR128F92F8632.h5,SOZWUGO12A6D4FDCAE,Twelve Gates To The City,John Cephas & Phil Wiggins,Gary Davis Style: The Legacy of Reverand Gary Davis,Unknown,0.0,158.30159,101.863,9,1,-14.947,0.0,0.0,0
MillionSongSubset/A/Q/Y/TRAQYWJ128F931282C.h5,SOCYIJP12AB018135F,Engine Skull,Cancer Bats,Kerrang! The Album '09,Unknown,0.5159636307203983,159.29424,110.096,5,1,-3.276,0.0,0.0,2009
MillionSongSubset/A/Q/Y/TRAQYZO12903CB818E.h5,SOMXMTB12A8C145406,Hillcrest Drive,The Del McCoury Band,It's Just The Night,Unknown,0.4454545254934259,198.63465,163.92,11,1,-8.61,0.0,0.0,0
MillionSongSubset/A/Q/Y/TRAQYUA128F428742F.h5,SOWKEYU12A8C13C384,You Gotta Move,Mississippi Fred McDowell,Good Morning Little School Girl,Unknown,,226.37669,69.347,8,0,-15.448,0.0,0.0,1999
MillionSongSubset/A/Q/X/TRAQXYU12903CD9262.h5,SOIHLZN12AB018B917,I Loves You Porgy,Percy Faith,Porgy & Bess,Unknown,,159.76444,89.924,5,1,-16.445,0.0,0.0,0
MillionSongSubset/A/Q/X/TRAQXAZ12903CF156D.h5,SOXGGDY12AC468BCBD,Nie mehr heim,Kapelle Herrenweide,Kavalierstart,Unknown,,270.62812,96.596,4,0,-12.325,0.0,0.0,2009
MillionSongSubset/A/Q/X/TRAQXOQ128F93228A9.h5,SOWSLMW12AB017DA7D,Noites Cariocas (Minhas Noites Sem Sono),Gal Costa,Minha Voz_ Minha Vida,Unknown,0.4137398358601097,189.57016,177.281,11,0,-12.485,0.0,0.0,0
MillionSongSubset/A/Q/X/TRAQXJY12903CF3A0E.h5,SOGNZNU12AB0189FE3,House of Love,Steel Pulse,Rage and Fury,Unknown,0.2538347361322313,261.35465,168.242,4,1,-6.653,0.0,0.0,1997
MillionSongSubset/A/Q/X/TRAQXKZ128F429D175.h5,SOWIMQH12A8C13BB7C,People Make The World,The Box Tops,The Letter/Neon Rainbow,Unknown,0.4137398358601097,148.61016,110.771,7,1,-12.345,0.0,0.0,1967
MillionSongSubset/A/Q/T/TRAQTRL128F428C2AF.h5,SOJJUSO12A8C13A71A,Mai,Loudermilk,The Red Record,Unknown,0.319565986882865,272.03873,112.398,6,1,-6.564,0.0,0.0,2002
MillionSongSubset/A/Q/T/TRAQTEH128F427DD91.h5,SOPOEHR12A8C13D801,I've Been Cryin' Since You've Been Gone,New Roanoke Jug Band,A Pretty Gal's Love,Unknown,,216.81587,92.932,4,1,-12.241,0.0,0.0,0
MillionSongSubset/A/Q/T/TRAQTKV128F427BFA5.h5,SOFOAIA12A8C136186,Saturday Night's Alright (For Fighting),Nickelback featuring Kid Rock,Charlie's Angels: Full Throttle (Music From The Motion Picture),Unknown,0.6836473417498574,223.99955,156.005,7,1,-3.709,0.0,0.0,2003
MillionSongSubset/A/Q/T/TRAQTCE128F92E341E.h5,SOFSBTM12AB017BE1C,Miina ja Mikko markkinoilla,Esa Pakarinen,Esa Pakarinen,Unknown,0.0,119.27465,178.936,2,1,-13.305,0.0,0.0,1990
MillionSongSubset/A/Q/T/TRAQTOS128F428E94B.h5,SOMTHTV12A8C13F714,The One Piece Puzzle,SKYCLAD,Another Fine Mess,Unknown,0.4741479409781026,361.24689,167.504,2,0,-8.294,0.0,0.0,1994
MillionSongSubset/A/Q/T/TRAQTYT12903D134AC.h5,SOOGBFB12AC4688DF4,What I've Got In Mind,Billie Jo Spears,Blanket On The Ground,Unknown,,175.20281,119.053,0,1,-12.551,0.0,0.0,1976
MillionSongSubset/A/Q/T/TRAQTBF12903CCC1B7.h5,SOWMHYX12AB0188761,Oi! Oi! Oi!,Cockney Rejects,Oi! The Album,Unknown,,204.93016,92.957,2,1,-6.971,0.0,0.0,1997
MillionSongSubset/A/Q/H/TRAQHHV128F92E0787.h5,SOMORVY12A8C144093,Seek 300,Information Society,Don't Be Afraid,Unknown,0.0,288.62649,150.055,6,0,-8.149,0.0,0.0,1997
MillionSongSubset/A/Q/H/TRAQHOL128F422F029.h5,SOCJFRN12A8AE459BF,Show Of Love,Jimmy Riley,Magic,Unknown,,233.7171,162.139,8,0,-13.887,0.0,0.0,0
MillionSongSubset/A/Q/H/TRAQHYE128F4275428.h5,SOYHENM12A8C13BEAD,Blues 666,Fuzz,Uno,Unknown,,238.36689,153.978,11,1,-3.768,0.0,0.0,0
MillionSongSubset/A/Q/H/TRAQHNQ12903CA5676.h5,SOGSSOW12AB0189E3E,Goin' Upstairs (Little Freddie King),Little Freddie King,Messin' Around tha House,Unknown,,312.63302,128.745,4,1,-9.995,0.0,0.0,0
MillionSongSubset/A/Q/H/TRAQHKA12903CD817A.h5,SOMORZB12AB0188412,Going Home (Acoustic),Catherine Howe,English Tale,Unknown,,203.44118,164.886,7,1,-15.095,0.0,0.0,0
MillionSongSubset/A/Q/H/TRAQHPK128F92E339B.h5,SOAASSD12AB0181AA6,Song From Moulin Rouge,Percy Faith & His Orchestra,16 Most Requested Songs Of The 1950s. Volume Two,Unknown,,195.02975,91.765,7,1,-11.149,0.0,0.0,0
MillionSongSubset/A/Q/H/TRAQHAK128F425EDD8.h5,SOXTCSF12A8AE4628A,Ring The Alarm,Beyoncé,The Beyonce Experience Live Audio,Unknown,,161.38404,113.992,11,0,-3.964,0.0,0.0,2006
MillionSongSubset/A/Q/H/TRAQHLV12903CB6474.h5,SOIXLZQ12AB018CE35,Alte Pizza,Der Plan,Perlen...,Unknown,0.3603705827121406,153.59955,119.317,11,0,-14.342,0.0,0.0,1988
MillionSongSubset/A/Q/H/TRAQHHW128F14A8FF9.h5,SOZZQBH12A6D4FAFD8,Thank You Mr. Poobah ( Remastered 97' Version ),The Paul Butterfield Blues Band,An Anthology: The Elektra Years,Unknown,0.6360223862804752,246.12526,158.12,2,1,-15.693,0.0,0.0,0
MillionSongSubset/A/Q/H/TRAQHVX128F92E444A.h5,SOWMWFG12AB017F371,Drifting,David Arkenstone,Chillout Lounge,Unknown,0.2707759989463275,272.74404,160.028,10,1,-11.812,0.0,0.0,2009
MillionSongSubset/A/Q/H/TRAQHWF128F146FF11.h5,SOCIAAX12A58A7CEDB,The Ghost At #1,Jellyfish,Best!,Unknown,0.4785044003818184,216.60689,169.875,5,0,-9.679,0.0,0.0,2006
MillionSongSubset/A/Q/H/TRAQHOI128F4233163.h5,SOIIGWW12A81C23437,The Chosen Legacy,Dimmu Borgir,In Sorte Diaboli,Unknown,0.6819750880772124,259.02975,150.064,10,1,-3.561,0.0,0.0,2007
MillionSongSubset/A/Q/H/TRAQHMP128F932D69C.h5,SOKAJCZ12AB0186428,Everything Has Changed,Patric C,The Horrible Plans Of Flex Busterman,Unknown,0.0,286.4322,198.138,1,1,-11.651,0.0,0.0,0
MillionSongSubset/A/Q/H/TRAQHCG128E07951DA.h5,SOMCYNS12A58A7B8BE,Wanna Hurt Mase? (Album Version),Mase,Harlem World *Cancelled*,Unknown,0.48456252996792964,263.18322,92.028,9,1,-6.933,0.0,0.0,0
MillionSongSubset/A/Q/H/TRAQHNX128E07822A7.h5,SOUPVWK12A6310EF7A,Fast-Track,Radiohead,Pyramid Song,Unknown,,197.45914,103.476,2,0,-7.037,0.0,0.0,2001
MillionSongSubset/A/Q/B/TRAQBTT128F427AE7D.h5,SOOXJSH12A8C137DD1,Pu**y Pop,Xzibit featuring Jayo Felony and Method Man,40 Dayz & 40 Nightz (Explicit),Unknown,,201.06404,96.058,6,0,-8.011,0.0,0.0,0
MillionSongSubset/A/Q/B/TRAQBVO128F425D1F9.h5,SOQPKMA12A8C134BD1,Un Espacio Para Andar (2002 Digital Remaster),Aleks Syntek,Más Fuerte De Lo Que Pensaba,Unknown,0.2375673422039582,275.19955,120.029,6,0,-6.73,0.0,0.0,0
MillionSongSubset/A/Q/B/TRAQBGZ128F932CD62.h5,SODXFCU12A58A78087,ABCD Medley,Laurie Berkner,Whaddaya Think of That?,Unknown,0.46048484498641545,182.22975,128.43,7,1,-11.498,0.0,0.0,0
MillionSongSubset/A/Q/B/TRAQBCD128F92EE352.h5,SOJDMUS12AB018259A,My Heart Is Booked,Pinchers,Bandelero,Unknown,0.0,221.88363,176.536,2,1,-12.783,0.0,0.0,0
MillionSongSubset/A/Q/B/TRAQBNL128F421DC67.h5,SOZKCNZ12A6D4FCAA3,It Won't Be Long Now,Frank Stokes,The Best Of Frank Stokes,Unknown,,188.89098,94.73,1,1,-19.27,0.0,0.0,2005
MillionSongSubset/A/Q/B/TRAQBSN12903CF6797.h5,SOZWKVJ12AB0188D0E,Me Dicen El Feliz,Orquesta Sublime,A Bailar Boogaloo Con La Sublime (Digitally Remastered),Unknown,,222.14485,95.136,7,1,-7.911,0.0,0.0,0
MillionSongSubset/A/Q/B/TRAQBGF128F429C893.h5,SOXYYDN12A8C13D848,Skank and Dub,Junior Reid,Double Top,Unknown,0.25251024429539437,220.47302,139.898,7,1,-11.206,0.0,0.0,0
MillionSongSubset/A/Q/B/TRAQBRP128F92DFCEF.h5,SOGOQKY12A8C142CBD,Good Times Have Done Me Wrong (live) - exclusive version,Simply Red,Stay (Bonus Version),Unknown,,305.162,90.031,1,0,-6.569,0.0,0.0,0
MillionSongSubset/A/Q/B/TRAQBNL128F4254D13.h5,SOHKCZR12A6D4FB24B,Another Love Song,Warrior King,Hold The Faith,Unknown,0.5187598979970994,204.38159,153.977,11,0,-6.134,0.0,0.0,2005
MillionSongSubset/A/Q/B/TRAQBXG128F9352821.h5,SOFTZZW12AB0184ED6,Plus chère la vie,Les Malpolis,This Machine Kills Fingers (Live),Unknown,,298.89261,96.521,11,0,-4.03,0.0,0.0,2009
MillionSongSubset/A/Q/B/TRAQBTU128F931BB1D.h5,SONCQJK12A8C141A3A,Cabiria,Hot Club Of Cowtown,Wishful Thinking,Unknown,0.4733465411087876,203.96363,132.073,0,1,-10.881,0.0,0.0,2009
MillionSongSubset/A/Q/M/TRAQMBA12903CD57EA.h5,SOWREHW12AB0186FE8,Breezin' Along With the Breeze,The Merry Macs,Classic Years of The Merry Macs,Unknown,,182.9873,79.821,8,1,-16.008,0.0,0.0,0
MillionSongSubset/A/Q/M/TRAQMYS128F930582B.h5,SOZLSQF12AB01852C1,Styles P Speaks (Interlude),Styles P,The Art of War Volume 4,Unknown,,57.57342,105.532,1,0,-7.495,0.0,0.0,0
MillionSongSubset/A/Q/M/TRAQMNQ128F4250FD8.h5,SOROJLB12A81C2178B,Tomara (I Wish),Flora Purim,Encounter,Unknown,0.26586104921065007,242.83383,75.297,2,1,-19.173,0.0,0.0,1994
MillionSongSubset/A/Q/M/TRAQMTB128F92FEE3B.h5,SOKNRNY12A8C143B32,Slab Ridaz (feat. Lucky Luciano & Filero),Ice_ Lucky Luciano_ Filero,Frozen Dreams,Unknown,,239.93424,163.006,5,0,-5.141,0.0,0.0,0
MillionSongSubset/A/Q/M/TRAQMWP12903CAC06F.h5,SOBUKEN12AB018CEA2,A Broken Heart,Dallas Holm,Early Works,Unknown,,273.00526,93.553,7,1,-14.948,0.0,0.0,0
MillionSongSubset/A/Q/M/TRAQMNJ128F92E9D94.h5,SOBLURN12AB018064A,The Queen's Treatment,Ada Jane,Never Been Better,Unknown,,288.80934,61.198,10,1,-13.892,0.0,0.0,0
MillionSongSubset/A/Q/M/TRAQMZG128F427C15C.h5,SOQTLMB12A58A7DBFF,Sanctify Yourself (Extended Remix),Simple Minds,Themes - Volume 3,Unknown,,435.3824,128.607,0,1,-11.231,0.0,0.0,0
MillionSongSubset/A/Q/M/TRAQMCM128F934CF43.h5,SOEMGOC12AB018790A,Mango Del Monte,Tito Rodriguez,A Man And His Music  - El Inolvidable,Unknown,,176.5873,103.166,5,1,-10.317,0.0,0.0,2001
